Ticker,Price,Drug,Indication,Stage,Date,Catalyst,Shares_Millions,Market_Cap,Volatility,Share_Price_D-1,Share_Price_D1,Share_Price_D5,Perc_Return_D1,Perc_Return_D5,XBI_Return_D1,XBI_Return_D5,Short_Interest_Pct,Year_Beta,Daily_Volum_Traded
BIVI,$4.84 ,Bezisterim (NE3107) - (Biomarker Trial),Alzheimer's diseaseÂ ,Phase 2a,5/22/2024,Phase 2a full dataset presented at IAPRD suggest patients treated with bezisterim experienced significant improvements in both non-motor symptoms and motor control while placebo-treated patients worse,7,29.52163,182.7196,48.37,48.42,43.74,0.001033165,-0.100616772,0.02487828,0.045693511,2.0868,0.01306,0.36422
ANL,$12.75 ,Palupiprant (AN0025) + Keytruda - (ARTEMIS),"TNBC, NSCLC, bladder cancer, microsatellite stable CRC and cervical cancerÂ ",Phase 2,5/22/2024,"Phase 2 trial initiated, noted May 22, 2024.",36,470.47842,104.2793,12.75,12.75,8.26,0,-0.434106684,0.02487828,0.045693511,0.03114,0.00053,0.00296
PTIX,$1.80 ,PT00114,Major Depressive Disorder (MDD) / Generalized Anxiety Disorder (GAD) / Post-Traumatic Stress Disorder (PTSD)Â ,Phase 1/2,5/22/2024,"Phase 1/2a safety data demonstrated no clinically relevant Adverse Events Reported in the single-dose portion, with the multiple-dose portion to commence, noted May 22, 2024.",,0,0,0,0,0,#DIV/0!,#DIV/0!,0.02487828,0.045693511,0,0,0
KYMR,$35.70 ,KT-621 (STAT6),Type 2 inflammation in allergic diseasesÂ ,Preclinical,5/22/2024,"Preclinical data reported that KT-621 was comparable to a saturating dose of the IL-4RÎ± antibody, dupilumab, in an asthma efficacy model which demonstrated that KT-621 robustly inhibited all the teste",71,2190.48995,59.8255,35.32,35.7,32.49,0.010701313,-0.083517026,0.02487828,0.045693511,16.14831,0.27002,18.39485
CNTB,$1.68 ,Rademikibart - (Seabreeze STAT Asthma),AsthmaÂ ,Phase 2b,5/22/2024,"Phase 2b data presented at ATS showed that treatment significantly improved lung function at Week 12; improvements were observed as early as Week 1 and sustained through Week 24, noted May 22, 2024.",55,92.57044,129.6297,1.77,1.68,1.5999,-0.052185753,-0.101038419,0.02487828,0.045693511,0.05668,0.00037,0.04415
TNGX,$7.09 ,TNG348,"BRCA1/2-Mutant and Other HRD+ Cancers, Solid TumorsÂ ",Phase 1/2,5/23/2024,"Phase 1/2 first patient dosed January 3, 2024. Phase 1/2 discontinued due to toxicity observed in the initial study cohorts. No patient had yet received a combination of TNG348 and olaparib., noted Ma",111,757.54,56.8593,7.39,7.09,6.66,-0.041442394,-0.10400825,0.036910267,0.035447868,10.19008,0.00461,8.68088
CYTO,$1.71 ,Bentrio (AM-301) - (NASAR),Seasonal allergic rhinitis (SAR)Â ,Phase 1,5/23/2024,"Phase 1 data published at in video format showed that the study met its primary efficacy endpoint, showing a statistically significant reduction in the mean daily reflective Total Nasal Symptom Score",4,27.41421,121.4821,0.51,0.51,0.46,0,-0.103184236,0.036910267,0.035447868,0,0.00474,0.01193
NNVC,$2.23 ,NV-CoV-2 (NV-387),"RSV (Respiratory Syncytial Virus), Coronavirus, Smallpox/Mpox related Ectromelia virus infectionÂ ",Phase 1b,5/23/2024,"Phase 1b trial completed, the company also engaged with Aagami, Inc for partnership developments and licensing opportunities, noted May 23, 2024.",17,26.34522,90.4996,2.27,2.23,2.43,-0.017778246,0.068111426,0.036910267,0.035447868,0.84828,0.02801,0.79282
EVGN,$7.20 ,BMC128 with Opdivo,"Non-small cell lung cancer (NSCLC), melanoma or renal cell carcinomaÂ ",Phase 1,5/23/2024,"Phase 1 data from ASCO abstract reported that one patient demonstrated partial response (PR) upon imaging and RECIST v1.1 assessment and remains actively responding to treatment. Additionally, 64% of",6,27.86026,52.4132,1.99,2,1.96,0.005012542,-0.015190165,0.036910267,0.035447868,0,0.11493,0.004
BMY,$40.47 ,BMC128 with Opdivo,"Non-small cell lung cancer (NSCLC), melanoma or renal cell carcinomaÂ ",Phase 1,5/23/2024,"Phase 1 data from ASCO abstract reported that one patient demonstrated partial response (PR) upon imaging and RECIST v1.1 assessment and remains actively responding to treatment. Additionally, 64% of",,84205.73799,22.6783,42.34,41.54,40.25,-0.019075447,-0.050622262,0.036910267,0.035447868,1.3825,0.03537,516.67282
SUPN,$27.77 ,SPN-817,Treatment-resisted seizuresÂ ,Phase 2,5/23/2024,"Phase 2 interim data reported that 81% of subjects with focal seizures had 30% or more seizure reduction, noted May 23, 2024.",56,1526.63503,36.3314,27.87,27.77,26.57,-0.00359454,-0.047768082,0.036910267,0.035447868,8.76868,0.11794,17.31576
MRUS,$44.07 ,MCLA-145 with Keytruda (pembrolizumab),Solid tumorsÂ ,Phase 1,5/23/2024,"Phase 1 data from abstract reported that 5 partial responses (PRs) were observed with 1 complete response was observed in PD-L1+ NSCLC (treated 6+ mo) and 1 PR in Merkel cell carcinoma, noted May 23,",75,2586.36037,49.2683,43.4,44.07,57.3,0.015319838,0.277841183,0.036910267,0.035447868,5.7613,0.29835,71.09584
GMAB,â€”,MCLA-145 with Keytruda (pembrolizumab),Solid tumorsÂ ,Phase 1,5/23/2024,"Phase 1 data from abstract reported that 5 partial responses (PRs) were observed with 1 complete response was observed in PD-L1+ NSCLC (treated 6+ mo) and 1 PR in Merkel cell carcinoma, noted May 23,",661,130727.4937,31.2085,2055,2025,1931,-0.014706147,-0.062237845,0.036910267,0.035447868,0,0.09384,216.03105
BCYC,$23.48 ,BT5528 and OPDIVO (nivolumab),Solid tumorsÂ ,Phase 1/2,5/23/2024,"Phase 1/2 data from ASCO abstract reported that BT5528-related AEs occurred in 91% of patients, of which 22% were Grade â‰¥3, noted May 23, 2024.",69,1004.81188,61.345,21.42,23.48,21.92,0.09182393,0.023074397,0.036910267,0.035447868,6.51743,0.10273,48.69421
BCAB,$2.10 ,Evalstotug (BA3071),Oncology (various)Â ,Phase 2,5/23/2024,"Phase 2 data from abstract reported two treatment related discontinuations with responses in three of eight patients who received evalstotug 350mg(1 CR, 1 PR, 1 unPR), noted May 23, 2024.",58,101.04343,137.7567,2.28,2.1,1.515,-0.082238098,-0.408760004,0.036910267,0.035447868,11.07718,0.29957,1.23228
NKGN,$1.86 ,SNK02,Solid TumorsÂ ,Phase 1,5/23/2024,"Phase 1 data from ASCO abstract reported that the best objective response of stable disease was demonstrated in 100% of patients that completed 8 treatment cycles of SNK02, noted May 23, 2024.",124,46.29131,194.2951,1.78,1.86,1.57,0.043963123,-0.125537745,0.036910267,0.035447868,2.21258,0.00116,3.53924
FGEN,$1.28 ,FG-3246 (FOR46) in combination with enzalutamide - (Investigator-sponsored trial),Metastatic castration-resistant prostate cancer (mCRPC)Â ,Phase 1/2,5/23/2024,"Phase 1b/2 data from abstract reported a preliminary estimate of median radiographic progression free survival (rPFS) of 10.2 months, noted May 23, 2024.",4,127.32848,163.6463,30.75,32,28.75,0.039845909,-0.067252227,0.036910267,0.035447868,6.95632,0.05229,2.05146
VSTM,$12.18 ,VS-6766 and defactinib - (RAMP 205),Metastatic pancreatic cancerÂ ,Phase 1/2,5/23/2024,"Phase 1/2 study as of May 14, 2024, patients receiving the combination of avutometinib and defactinib with gemcitabine and Nab-paclitaxel in dose level 1 cohort achieved a confirmed overall response r",61,308.46521,64.5026,11.88,12.18,3.99,0.024938948,-1.091065083,0.036910267,0.035447868,3.25902,0.02172,3.76073
IMAB,$1.75 ,Ragistomig (ABL503),Solid tumorsÂ ,Phase 1,5/23/2024,"Phase 1 data from ASCO abstract reported an overall response rate of 25% at 5 mg/kg, based on 3 partial responses (PR) out of 12 patients with median progression free survival (PFS) of 15.6 weeks, not",81,141.22779,72.1521,1.76,1.75,1.74,-0.005698021,-0.011428696,0.036910267,0.035447868,1.43217,0.15627,0.19121
CGEM,$22.65 ,CLN-619 - (MICA) monotherapy and in combination with pembrolizumab,Solid tumorsÂ ,Phase 1,5/23/2024,"Phase 1 data from ASCO abstract reported that confirmed partial responses (PR) were observed in 3 patients, noted May 23, 2024.",59,1305.4154,76.0291,23.14,22.65,22.79,-0.02140287,-0.015240879,0.036910267,0.035447868,4.08873,0.12008,13.48887
REGN,$980.57 ,REGN7075 in combination with cemiplimab,Solid TumorsÂ ,Phase 1/2,5/23/2024,"Phase 1/2 updated data to be presented at ASCO on June 3, 2024. Phase 1/2 data from ASCO abstract reported a 6% (n=3) overall response rate (ORR) and 29% (n=15) disease control rate (DCR), noted May 2",105,105789.2877,16.8217,983.8,980.57,969.91,-0.003288589,-0.014219341,0.036910267,0.035447868,1.4588,0.09017,309.59929
MURA,$3.59 ,Nemvaleukin (ALKS 4230) - (ARTISTRY-3),Solid TumorsÂ ,Phase 2,5/23/2024,"Phase 2 data from ASCO abstract reported that all dosing schedules tested in ARTISTRY-3 demonstrated the desired pharmacodynamic effects, including expansion of immune-stimulating NK and CD8+ cells, n",17,60.75672,67.8356,3.77,3.59,3.35,-0.048922799,-0.118114656,0.036910267,0.035447868,10.16275,0,0.38631
ALKS,$24.00 ,Nemvaleukin (ALKS 4230) - (ARTISTRY-3),Solid TumorsÂ ,Phase 2,5/23/2024,"Phase 2 data from ASCO abstract reported that all dosing schedules tested in ARTISTRY-3 demonstrated the desired pharmacodynamic effects, including expansion of immune-stimulating NK and CD8+ cells, n",165,4061.31146,37.386,24.21,24,23.21,-0.008711941,-0.042182551,0.036910267,0.035447868,7.61973,0.04095,36.8357
IOVA,$10.26 ,LN-145 - (IOV-COM-202),Non-small cell lung cancer (NSCLC)Â ,Phase 2,5/23/2024,"Phase 2 data from ASCO abstract reported a confirmed ORR was 65.2%, including 7 (30.4%) complete responses and 8 (34.8%) partial responses, noted May 23, 2024.",361,2871.08373,98.7374,10.33,10.26,9,-0.006799443,-0.137827706,0.036910267,0.035447868,17.88762,0.14133,59.13376
HOWL,$5.16 ,WTX-124,Solid TumorsÂ ,Phase 1b,5/23/2024,"Phase 1/1b data from ASCO abstract reported that treatment was well tolerated and clinically active in patients with checkpoint inhibitor therapy relapsed/refractory cancers, noted May 23, 2024.",45,224.22969,93.9386,4.89,5.16,5.36,0.053744276,0.091771672,0.036910267,0.035447868,0.95383,0.00968,0.67445
CMPX,$1.50 ,CTX-471 (CD137 agonist),Solid tumorsÂ ,Phase 1,5/23/2024,"Phase 1 Dose Escalation and Dose Expansion, first-in-human monotherapy study in patients with metastatic or locally advanced malignancies who had progressed on approved PD-1 or PD-L1 inhibitors, noted",138,205.69581,78.8482,1.56,1.495,1.36,-0.042559614,-0.137201122,0.036910267,0.035447868,1.19404,0.03297,0.25523
INAB,$1.04 ,INB-200,GlioblastomaÂ ,Phase 1,5/23/2024,"Phase 1 data from ASCO reported no dose-limiting toxicities, cytokine release syndrome, or neurotoxicity, noted May 23, 2024.",4,45.88447,129.8115,31.50003,31.19703,30.90003,-0.0096656,-0.019231343,0.036910267,0.035447868,0.40778,0.00698,0.0253
EVAX,$3.88 ,EVX-01 + KEYTRUDA (pembrolizumab) / OPDIVO (nivolumab),Metastatic MelanomaÂ ,Phase 2b,5/23/2024,"Phase 2 data from ASCO abstract reported that EVX-01 vaccine-induced specific and robust immune responses, mediated by both CD4+ and CD8+ T-cells, noted May 23, 2024.",6,20.99487,179.5699,19.05,19.4,17.997,0.018205964,-0.056862024,0.036910267,0.035447868,0.98328,0.01641,0.07265
MRK,$129.46 ,EVX-01 + KEYTRUDA (pembrolizumab) / OPDIVO (nivolumab),Metastatic MelanomaÂ ,Phase 2b,5/23/2024,"Phase 2 data from ASCO abstract reported that EVX-01 vaccine-induced specific and robust immune responses, mediated by both CD4+ and CD8+ T-cells, noted May 23, 2024.",,332025.5788,16.7711,131.1,131.09,124.53,-7.63E-05,-0.05141374,0.036910267,0.035447868,0.74044,0.01723,895.47409
AGEN,$12.35 ,Botensilimab plus balstilimab,Relapsed/refractory microsatellite stable colorectal cancer with no active liver metastases (r/r MSS CRC NLM)Â ,Phase 1b,5/23/2024,"Phase 1b data to be presented at ASCO 2024, ASCO abstract released across different NLM sites, overall response rates (ORR) ranged from 18-33%, and disease control rates (DCR) ranged from 67-82%. Over",31,259.34087,123.6229,11.91,12.35,15.11,0.03627768,0.237978393,0.036910267,0.035447868,15.4211,0.11062,7.41058
MRUS,$44.07 ,Petosemtamab (MCLA-158),"Recurrent/metastatic (r/m) head and neck squamous cell carcinoma (HNSCC), Solid TumorsÂ ",Phase 2,5/23/2024,"Phase 2 data from abstract reported a 60% response rate observed among 10 evaluable patients, noted May 23, 2024.",75,2586.36037,49.2683,43.4,44.07,57.3,0.015319838,0.277841183,0.036910267,0.035447868,5.7613,0.29835,71.09584
GMAB,â€”,Petosemtamab (MCLA-158),"Recurrent/metastatic (r/m) head and neck squamous cell carcinoma (HNSCC), Solid TumorsÂ ",Phase 2,5/23/2024,"Phase 2 data from abstract reported a 60% response rate observed among 10 evaluable patients, noted May 23, 2024.",661,130727.4937,31.2085,2055,2025,1931,-0.014706147,-0.062237845,0.036910267,0.035447868,0,0.09384,216.03105
AFMD,$4.71 ,AFM24-102 and TECENTRIQ (atezolizumab),"EGFR Expressing Solid Tumors, Non-small cell lung cancer, and Gastric/gastroesophageal junction (GEJ) cancerÂ ",Phase 2,5/23/2024,"Phase 2 data due to be presented at ASCO on June 1, 2024. Phase 2 ASCO abstract to be presented showed that of the March 18, 2024 data cut-off, the median progression free survival was 5.9 months and",15,71.72135,0,0,0,0,#DIV/0!,#DIV/0!,0.036910267,0.035447868,0,0,0
ZNTL,$11.28 ,Azenosertib and gemcitabine,Relapsed or refractory (R/R) osteosarcomaÂ ,Phase 1,5/23/2024,Phase 1 data from ASCO abstract support further investigation of azenosertib administered in combination with gemcitabine in patients with R/R osteosarcoma in an upcoming investigator-initiated Phase,72,801.02927,70.3117,11.98,11.28,11.97,-0.060207347,-0.000835073,0.036910267,0.035447868,24.64759,0.04105,5.79658
BPMC,$102.39 ,BLU-222 - (VELA),(HR+/HER2-) breast cancer.Â ,Phase 1,5/23/2024,Phase 1 dose escalation data presented at ASCO abstract showed that BLU-222 in combination with ribociclib and fulvestrant was well-tolerated at clinically active dose levels with no dose-limiting tox,64,6411.3446,0,0,0,0,#DIV/0!,#DIV/0!,0.036910267,0.035447868,0,0,0
SNSE,$1.45 ,Solnerstotug (formerly SNS-101) with Libtayo - (VISTA),One microsatellite stable (MSS) endometrial cancerÂ ,Phase 1/2,5/23/2024,"Phase 1/2 data demonstrated initial signs of promising clinical activity, noted May 23, 2024.",1,36.36736,84.983,27.2,29,15.1,0.064078857,-0.588522229,0.036910267,0.035447868,0.23975,0.04288,1.26901
REGN,$980.57 ,Solnerstotug (formerly SNS-101) with Libtayo - (VISTA),One microsatellite stable (MSS) endometrial cancerÂ ,Phase 1/2,5/23/2024,"Phase 1/2 data demonstrated initial signs of promising clinical activity, noted May 23, 2024.",105,105789.2877,16.8217,983.8,980.57,969.91,-0.003288589,-0.014219341,0.036910267,0.035447868,1.4588,0.09017,309.59929
COGT,$7.49 ,Bezuclastinib and SUTENT (sunitinib) - (PEAK),Gastrointestinal Stromal Tumors (GIST)Â ,Phase 3,5/23/2024,Phase 3 updated data presented at an ASCO abstract showed d that study reached median progression free survival (mPFS) of 19.4-months and 33% ORR in subset of advanced GIST patients with one prior tre,139,716.14434,148.6761,8.03,7.49,7.29,-0.06961573,-0.096680982,0.036910267,0.035447868,12.59651,0.00118,8.49571
HOOK,$10.40 ,Eseba-vec (formerly HB-200) in combination with KEYTRUDA (pembrolizumab),Head and neck squamous cell carcinoma (HNSCC)Â ,Phase 1/2,5/23/2024,"Phase 2 data due to be presented at ASCO 2024, abstract from updated data showed confirmed objective response rate (ORR) of 53%, complete response (CR) rate of 18%, and disease control rate (DCR) of 8",12,130.40363,100.3438,9.8,10.4,7.517,0.05942342,-0.265215263,0.036910267,0.035447868,0.51337,0.16829,1.71901
CADL,$10.69 ,CAN-2409 + valacyclovir,Non-small cell lung cancer (NSCLC)Â ,Phase 2,5/23/2024,"Phase 2 data from ASCO abstract showed that treatment resulted in activation of the systemic immune response after two administrations of CAN-2409, including increased numbers of circulating cytotoxic",54,317.97117,225.1874,10.58,10.69,8.62,0.010343299,-0.204880342,0.036910267,0.035447868,3.54595,0.00483,10.79297
ELTX,$8.85 ,ELI-002 - (AMPLIFY-7P),mKRAS-driven cancersÂ ,Phase 2,5/23/2024,"Phase 2 ASCO abstract showed that treatment administered as a monotherapy was well tolerated and able to generate a ~100x mKRAS-specific expanded T cell response relative to baseline levels, noted May",16,90.7641,129.236,8.86,8.85,7.51,-0.001129306,-0.165311299,0.036910267,0.035447868,0.83233,0.00223,0.15996
PBYI,$3.99 ,Alisertib - (PUMA-ALI-4201) - (ALISCA-Lung1),Small Cell Lung Cancer (SCLC)Â ,Phase 1b,5/23/2024,Phase 1/1b data shared at ASCO abstract showed that intermittent dosing of alisertib 30 mg BID in combination with osimertinib 80 mg daily demonstrated no dose-limiting toxicities and was identified a,50,192.47301,77.9612,4.23,3.99,3.81,-0.058410762,-0.104572804,0.036910267,0.035447868,6.45295,0.07724,1.62452
IPHA,$2.96 ,IPH6501,Relapsed and/or Refractory CD20-expressing B-cell Non-Hodgkin's Lymphoma (NHL)Â ,Preclinical,5/23/2024,"Preclinical data from ASCO abstract reported that IPH6501, at well-tolerated doses, significantly boosted peripheral NK cell proliferation, drove their accumulation at tumor locations, and effectively",92,215.84811,71.6335,2.9998,2.96,2.75,-0.013356351,-0.086944708,0.036910267,0.035447868,0,0,0.06977
ALXO,$14.69 ,Evorpacept w/ cetuximab and pembrolizumab,Colorectal cancerÂ ,Phase 2,5/23/2024,"Phase 2 data from the abstract has ORR was 6.3% (1 ongoing partial response, 95% confidence interval [CI] 0.2-30.2%), disease control rate was 12.5% (95% CI 1.6-38.4%), median progression-free surviva",53,765.35057,90.2735,15,14.69,10.65,-0.020883211,-0.342490309,0.036910267,0.035447868,6.07009,0.0751,20.00262
BNTX,$99.00 ,BNT327/PM8002,Non-small cell lung cancer (NSCLC)Â ,Phase 1/2,5/23/2024,"Phase 1b/2 data from ASCO abstract reported a 47% ORR in cohort 6, 19.4% ORR in cohort 7, noted May 23, 2024.",239,23890.54457,33.3241,102.3,99,98.75,-0.032789823,-0.035318269,0.036910267,0.035447868,1.5296,0.08657,153.81729
CUE,$1.74 ,CUE-102,Wilms' Tumor (WT1)-expressing cancersÂ ,Phase 1,5/23/2024,"Phase 1 data from abstract reported that stable disease of â‰¥ 6 weeks (range 6-36 weeks), as determined by RECIST 1.1, has been observed in 10 of 23 patients (DCR 43.5%), noted May 23, 2024.",76,84.63937,95.9008,1.91,1.74,1.59,-0.093218129,-0.183369226,0.036910267,0.035447868,10.19414,0.067,0.279
CUE,$1.74 ,CUE-101 and KEYTRUDA (pembrolizumab) - (KEYNOTE-A78),HPV16+ head and neck cancerÂ ,Phase 1,5/23/2024,"Phase 1 data from ASCO abstract reported that of CUE-101 plus pembrolizumab, an ORR of 47% (1 CR, 8 PRs), a Disease Control Rate (ORR + durable SDs) of 74%, and mPFS of 5.8 months, noted May 23, 2024.",76,84.63937,95.9008,1.91,1.74,1.59,-0.093218129,-0.183369226,0.036910267,0.035447868,10.19414,0.067,0.279
MRK,$129.46 ,Sacituzumab tirumotecan (SKB264/MK-2870) - (OptiTROP-Breast01),Locally recurrent or metastatic triple-negative breast cancer (TNBC)Â ,Phase 3,5/23/2024,"Phase 3 data from ASCO abstract reported an objective response rate assessed by BICR was 43.8% with SKB264 and 12.8% with chemotherapy, noted May 23, 2024.",,332025.5788,16.7711,131.1,131.09,124.53,-7.63E-05,-0.05141374,0.036910267,0.035447868,0.74044,0.01723,895.47409
