row_id,sent_id,text,aspects,polarity,opinion_sample
2701,2701_0,"Phase 1b data presented at ASH showed that all 3 patients treated in first dose cohort administered fludarabine-free conditioning and show rapid, deep, and sustained B-cell depletion with favorable sa","phase,clinical",POS,data presented at ASH
2703,2703_0,"Phase 1b updated data from investigators concluded that the encouraging oncologic outcomes coupled with a favorable safety profile warrant further evaluation in a randomized trial, 23 months median Ov","safety,phase",POS,favorable safety
2704,2704_0,"Phase 2 final results presented at ASH showed that 54% of patients experience more than 2.5 years of durable hematocrit (Hct) control (<45%), decreased phlebotomy use, long-term tolerability, and impr","safety,phase,clinical",POS,results presented at ASH
2705,2705_0,"Phase 2 data presented at ASH showed that bitopertin significantly reduced protoporphyrin IX (PPIX) at low and high doses and in both adult and adolescent populations, noted December 9, 2024.","phase,clinical",POS,data presented at ASH
2706,2706_0,"Phase 2 trial updated analysis presented at ASH showed that bitopertin reduced PPIX in all prespecified subgroups across demographic and baseline patient characteristics, noted December 9, 2024.","phase,clinical",POS,analysis presented at ASH
2707,2707_0,"Preliminary data presented at ASH demonstrated that CTX112 has the potential to provide meaningful clinical benefit with a well-tolerated safety profile using a standard lymphodepletion protocol, note","safety,clinical",POS,well-tolerated
2708,2708_0,"Phase 1 initial data presented at ASH demonstrated signs of preliminary clinical activity in elderly heavily pretreated LR-MDS patients, RBC-TI/HI-E responses occurred in 40% of evaluable TD patients","phase,clinical",POS,data presented at ASH
2709,2709_0,Additional Phase 1/2 data presented at ASH was well-tolerated and continued to demonstrate a safety profile consistent with myeloablative busulfan conditioning and autologous hematopoietic stem cell t,"safety,phase,clinical",POS,well-tolerated
2710,2710_0,"Preclinical data presented at ASH reported that the mean FVIII activity of months 13-16.5 following LNP dosing was 71%, 7%, and 27% compared to mean FVIII activity of months 3-6 of 76%, 8% and 30%, no",clinical,POS,data presented at ASH
2712,2712_0,"Phase 1/1b data presented at ASH reported that the combination achieved a 99% overall response rate (ORR), noted December 9, 2024.","endpoint,phase,clinical",POS,achieved
2713,2713_0,"Phase 1 data presented at ASH reported an ORR of 94% at the 200mg dose, noted December 9, 2024.","endpoint,phase,clinical",POS,data presented at ASH
2714,2714_0,"Phase 2 data presented at ASH reported that 55.2% (n=48/87) of the mITT24 patients achieved an overall erythroid response over the first 24 weeks of treatment, noted December 9, 2024.","sample,phase,clinical",POS,achieved
2715,2715_0,"Phase 1a/1b data presented at ASH reported an 75.5% Objective Response Rate which increased to 84.2% in patients with at least two disease assessments, noted December 9, 2024.",clinical,POS,data presented at ASH
2717,2717_0,"Phase 3 data presented at ASH reported an objective response rate (ORR) of 89% and 67% CR rate, noted December 9, 2024.","endpoint,phase,clinical",POS,data presented at ASH
2718,2718_0,"Phase 3 data presented at ASH reported an objective response rate (ORR) of 89% and 67% CR rate, noted December 9, 2024.","endpoint,phase,clinical",POS,data presented at ASH
2719,2719_0,"Phase 2 proof of concept results presented at ASH showed that clinical data support Phase 3 enrollment to commence in early 2025, noted December 9, 2024.","phase,clinical",POS,results presented at ASH
2720,2720_0,"Phase 1/2 triplet data presented at ASH reported 10 objective responses (6 CRs, 2 CRi/CRh, and 2 MLFS) among 19 evaluable relapsed/refractory AML patients with FLT3 mutations, treated with the RP2D of","phase,clinical",POS,data presented at ASH
2724,2724_0,"Phase 3 study achieved primary endpoint of LS mean reduction vs placebo in LDL-C on top of maximally tolerated lipid modifying therapies at day 84 with statistically significant reduction, noted Decem","endpoint,effect,phase",POS,achieved
2725,2725_0,"Phase 2b topline data did not demonstrate statistically significant effects versus placebo on primary and secondary endpoints at 16 weeks, noted December 10, 2024.","endpoint,phase,financial,clinical",POS,statistically significant
2726,2726_0,"Preclinical proof-of-concept achieved for APG777 + APG333 combination with clinical trial planning underway in asthma and COPD patients, noted December 10, 2024.",catalyst,POS,achieved
2727,2727_0,"Phase 1b/2 new data presented at SABCS demonstrated promising clinical activity, a safety profile consistent with ribociclib and endocrine therapy, and favorable tolerability, noted December 10, 2024","safety,phase,clinical",POS,data presented at SABCS
2729,2729_0,"FDA agreed that data from ongoing Phase 1/2 studies compared to a natural history external control may serve as the primary basis for a Biologics License Application (BLA) for Accelerated Approval, no","phase,partner,regulatory",POS,Approval
2730,2730_0,Phase 1/2 results were generally safe and well tolerated in individuals with Down syndrome with no serious adverse events related to the study drug.,"safety,phase",NEU,well tolerated
2731,2731_0,Phase 1/2 results were generally safe and well tolerated in individuals with Down syndrome with no serious adverse events related to the study drug.,"safety,phase",NEU,well tolerated
2732,2732_0,Phase 1b data presented at ASH continues to demonstrate durable complete remissions (CR) with no relapses observed in any acute myeloid leukemia (AML) patients including those with high-risk disease a,"endpoint,phase,clinical",POS,data presented at ASH
2733,2733_0,"Phase 3 dosing initiated, noted December 10, 2024.","phase,clinical",POS,dosing initiated
2735,2735_0,"Phase 1b/2a all cohorts enrollment completed December 10, 2024.","phase,enrollment",POS,enrollment completed
2741,2741_0,"Phase 1 data presented at ASH reported that event-free survival strongly favors the treatment arm (HR=0.30; p=0.04), and treatment-arm patients trend towards lower probability of relapse (HR=0.28; p=0","pvalue,effect,phase,clinical",POS,data presented at ASH
2743,2743_0,"Phase 2b study did not meet its primary endpoint of reducing glucocorticoid (GC) usage, with a placebo-adjusted reduction of only 0.7 mg/day.","endpoint,phase",NEG,did not meet
2745,2745_0,"Phase 2b/3 trial of izokibep did not meet primary endpoint; secondary endpoints also did not achieve statistical significance, noted Decemeber 10, 2024.","endpoint,phase,financial",NEG,did not meet
2746,2746_0,"Phase 1/2 data presented at ASH showed that therapy demonstrated a 94% overall response rate, a favorable safety profile, and no grade 4 cytokine release syndrome or neurotoxicity events, noted Novemb","safety,phase,clinical",POS,favorable safety
2747,2747_0,"Phase 3 data presented at ASH showed that trial met its primary endpoint of progression-free survival (PFS) and key secondary endpoints, noted December 10, 2024.","endpoint,phase,financial,clinical",POS,met
2748,2748_0,"Phase 3 data presented at ASH showed that trial met its primary endpoint of progression-free survival (PFS) and key secondary endpoints, noted December 10, 2024.","endpoint,phase,financial,clinical",POS,met
2749,2749_0,"Phase 3 data presented at ASH showed that trial met its primary endpoint of progression-free survival (PFS) and key secondary endpoints, noted December 10, 2024.","endpoint,phase,financial,clinical",POS,met
2750,2750_0,"IND cleared by the FDA, noted December 10, 2024.",regulatory,POS,cleared by the FDA
2751,2751_0,Phase 1b/2 data to be presented at SABCS suggest that HER2-positive patients whose cancer has been heavily pretreated may benefit from CD47 inhibition via evorpacept's unique mechanism when combined w,"phase,clinical",POS,data to be presented at SABCS
2752,2752_0,Phase 1b/2 data to be presented at SABCS suggest that HER2-positive patients whose cancer has been heavily pretreated may benefit from CD47 inhibition via evorpacept's unique mechanism when combined w,"phase,clinical",POS,data to be presented at SABCS
2754,2754_0,"Preclinical data presented at ASH showed that treatment has the potential to be a safe and effective preventative therapeutic using innovative nonclinical models, noted December 10, 2024.",clinical,POS,data presented at ASH
2755,2755_0,"Preclinical data presented at ASH demonstrated that single intravenous injections of RLYB332 to humanized FcRn mice had rapid and sustained effects on pharmacodynamic (PD) parameters, including serum",clinical,POS,data presented at ASH
2759,2759_0,"Phase 3 results for CAN-2409 viral immunotherapy in intermediate-to-high-risk localized prostate cancer, achieved its primary endpoint of significantly improved disease-free survival (DFS) when combin","endpoint,phase",POS,achieved
2765,2765_0,"Phase 1b/2 data results demonstrated reduction in the mean monthly attack rate of 90-95% at 6 months, favorable safety and tolerability profile, noted December 11, 2024.","safety,phase",POS,favorable safety
2766,2766_0,"IND cleared by the FDA, noted December 10, 2024.",regulatory,POS,cleared by the FDA
2774,2774_0,"Phase 2 trial did not meet its primary endpoint, noted December 11, 2024.","endpoint,phase",NEG,did not meet
2775,2775_0,"Phase 2 data showed that the 1 mg dose reduced MBD by 17.3 percentage points, while the 2 mg dose achieved a reduction of 23.5 percentage points, compared to a minimal change in the placebo group of 0","effect,phase",POS,achieved
2777,2777_0,"Phase 3 data presented at SABCS significantly reduced the risk of progression or death by 38% compared to standard endocrine therapy (ET) in patients with ESR1 mutations, noted December 11, 2024.","phase,clinical",POS,data presented at SABCS
2781,2781_0,Phase 2 data from SABCS reported that 50 percent of patients (3/6) in the group that received 80 mg of (Z)-endoxifen with goserelin met the target steady-state plasma concentrations (Css) of 500â€“1000,phase,POS,met
2782,2782_0,Phase 2 data from SABCS reported that 50 percent of patients (3/6) in the group that received 80 mg of (Z)-endoxifen with goserelin met the target steady-state plasma concentrations (Css) of 500â€“1000,phase,POS,met
2787,2787_0,"Phase 2b did not meet the primary and secondary endpoints in any of the doses studied in the global, AD trial and all further investment in ANB032 will be discontinued, noted December 12, 2024.","endpoint,phase,financial",NEG,did not meet
2789,2789_0,"Phase 1b/2a data reported that 100% of patients achieved remission within 30 days, noted December 12, 2024.",phase,POS,achieved
2790,2790_0,"Phase 1b/2a data reported that 100% of patients achieved remission within 30 days, noted December 12, 2024.",phase,POS,achieved
2797,2797_0,"Phase 1 data reported that no serious adverse events have been reported, noted December 12, 2024.","safety,phase",NEG,serious adverse events
2799,2799_0,"Phase 4 trial met primary endpoint, noted December 12, 2024.",endpoint,POS,met
