Ticker,Drug,Indication,Stage,Date,Catalyst,Shares_Millions,Market_Cap,Volatility,Share_Price_D-1,Share_Price_D1,Share_Price_D5,Perc_Return_D1,Perc_Return_D5,XBI_Return_D1,XBI_Return_D5,Short_Interest_Pct,Year_Beta,Daily_Volum_Traded,row_id,has_endpoint,has_pvalue,has_effect,has_safety,has_sample,has_phase,has_partner,has_regulatory,has_financial,has_enrollment,has_clinical,has_catalyst,pos_count,neg_count,neu_count,headline_sentiment
LXRX,Zynquista (sotagliflozin),Type 1 Diabetes and chronic kidney disease (CKD)Â ,NDA Filing,11/1/2024,"Advisory Committee voted 11 to 3 that the benefits of Zynquista do not outweigh the risks in adults with T1D and CKD, noted November 1, 2024.",363.0,441.0206,99.5074,1.95,1.22,1.27,-0.468978514,-0.428812472,-0.022319398,-0.071099963,7.64887,0.05349,25.61995,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNXP,TNX-801 - (Kenya study),"Monkeypox, horse pox and smallpox infectionÂ ",Preclinical,11/1/2024,"Preclinical data showed tolerability and no evidence of spreading to blood or tissues, noted November 1, 2024.",8.0,24.87678,169.9867,14.53,13.93,14.1,-0.04217069,-0.03004068,-0.022319398,-0.071099963,3.05917,0.06023,1.74121,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NVO,Wegovy (semaglutide) injection - (ESSENCE),Metabolic dysfunction-associated steatohepatitis (MASH)Â ,Phase 3,11/1/2024,"Phase 3 trial met its primary endpoint, noted November 1, 2024.",0.0,3407437.419,31.9137,111.95,111.94,107.2,-8.93296e-05,-0.043356094,-0.022319398,-0.071099963,0.0,0.0,509.85636,2352,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
TEVA,Olanzapine LAI (44749) - (SOLARIS),SchizophreniaÂ ,Phase 3,11/1/2024,"Phase 3 data reported no occurrence of Post-Injection Delirium/Sedation Syndrome (PDSS) events to date, noted November 1, 2024.",0.0,20903.70973,33.5945,18.44,18.45,17.11,0.000542152,-0.07485913,-0.022319398,-0.071099963,1.75723,0.10489,130.99751,2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VKTX,VK2735 - (VENTURE),ObesityÂ ,Phase 2a,11/3/2024,"Phase 2a 13 week data presented at Obesity week demonstrated reductions in mean body weight relative to placebo, ranging up to 6.8%, noted November 3, 2024.",113.0,8121.48367,82.7473,72.88,72.88,68.48,0.0,-0.062272521,0.000503804,-0.048276762,12.91659,0.05732,0.0,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUPN,SPN-817,Treatment-resisted seizuresÂ ,Phase 2,11/4/2024,Phase 2 data reported that treatment was safe and had acceptable tolerability with 2 subjects discontinuing because of treatment related adverse events out of the 26 subjects who entered the maintenan,56.0,1916.10877,33.4885,33.97,34.7,36.61,0.021261905,0.074843645,-0.013507634,-0.042018015,12.25994,0.05608,15.63676,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBIO,"Emrosi (Minocycline Hydrochloride ER Capsules, 40 mg) (DFD-29) - (MVOR-2)",Papulopustular RosaceaÂ ,Approved,11/4/2024,"FDA approved on November 4, 2024.",29.0,47.68485,70.6674,1.9,1.73,1.76,-0.093732478,-0.076540077,-0.013507634,-0.042018015,9.33219,0.03554,2.89286,2356,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
DERM,"Emrosi (Minocycline Hydrochloride ER Capsules, 40 mg) (DFD-29) - (MVOR-2)",Papulopustular RosaceaÂ ,Approved,11/4/2024,"FDA approved on November 4, 2024.",24.0,110.2689,72.4383,6.17,5.32,5.58,-0.148225535,-0.100510062,-0.013507634,-0.042018015,0.37,0.02988,4.7599,2357,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
CRBP,CRB-913,ObesityÂ ,Preclinical,11/4/2024,"Preclinical results presented at Obesity Week suggest CRB-913's clinical potential as a standalone therapy, in combination with incretin analogs, or as a maintenance therapy , noted November 4, 2024.",12.0,220.52454,157.279,16.92,18.31,18.59,0.078951005,0.094127448,-0.013507634,-0.042018015,22.82851,0.00623,10.25298,2358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XNCR,XmAb942 - (XENITH-UC),Inflammatory bowel diseases (IBD)Â ,Phase 1,11/4/2024,"Phase 1 dosing commenced, noted November 4, 2024. Phase",71.0,1504.83425,53.4678,21.26,21.52,23.31,0.012155362,0.09205508,-0.013507634,-0.042018015,6.8399,0.12325,8.22804,2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTN,PL7737,Obesity Due to Leptin Receptor DeficiencyÂ ,Preclinical,11/4/2024,"Preclinical data reported that L7737 significantly decreased food intake and body weight in DIO mice, but not in MC4R-KO mice, noted November 4, 2024.",46.0,109.70565,53.6164,0.068,0.067,0.063,-0.014815086,-0.076372979,-0.013507634,-0.042018015,0.0,0.02421,0.05177,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPBT,CM24 and OPDIVO (nivolumab),2L metastatic pancreatic cancer (PDAC)Â ,Phase 2,11/4/2024,Phase 2 additional new data demonstrated significant improvements in both progression-free survival (PFS) and overall survival (OS) when treated with CM24 in combination with nivolumab and chemotherap,2.0,21.79054,92.0001,0.062,0.06,0.053,-0.032789823,-0.156842471,-0.013507634,-0.042018015,0.0,0.00216,0.21333,2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRON,Bitopertin - (APOLLO),Erythropoietic Protoporphyria (EPP)Â ,Phase 2,11/4/2024,End of Phase 2 meeting with the FDA resulted in positive feedback to initiate its Phase 3 APOLLO trial by mid-2025.,34.0,1731.5257,59.3196,47.13,58.25,66.57,0.211834352,0.345344285,-0.013507634,-0.042018015,4.97094,0.0925,121.54037,2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRVO,Neflamapimod - (AscenD-LB),Dementia with Lewy bodies (DLB)Â ,Phase 2a,11/4/2024,Phase 2a data presented at CTAD confirmed recent scientific literature indicating that plasma glial fibrillary acid protein (GFAP) is a robust measure of neurodegenerative disease activity in DLB. Nef,9.0,102.92415,101.0269,12.81,12.47,12.14,-0.026900356,-0.05372033,-0.013507634,-0.042018015,15.38266,0.06144,0.79845,2363,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1
SKYE,Nimacimab - (CBeyond),ObesityÂ ,Preclinical,11/4/2024,"Preclinical preliminary data from a diet-induced obesity (DIO) model in mice, achieved significant dose-dependent weight loss of up to 16% compared to vehicle, highlighting a novel peripherally-driven",30.0,165.0403,127.5362,5.56,5.44,5.5,-0.021819047,-0.010850016,-0.013507634,-0.042018015,4.67158,3e-05,1.28775,2364,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
SRRK,SRK-439 with apitegromab - (EMBRAZE),ObesityÂ ,Preclinical,11/4/2024,"Preclinical data show that SRK-439 increased lean mass and lowered fat mass gain in mice receiving metformin, noted November 4, 2024.",96.0,2542.62483,225.6886,28.42,27.67,28.15,-0.026744329,-0.009545768,-0.013507634,-0.042018015,16.2457,0.02021,27.73071,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYDY,Leronlimab with trifluridine plus tipiracil (TAS-102) and bevacizumab,"CCR5+, microsatellite stable (MSS), relapsed or refractory metastatic colorectal cancer (mCRC)Â ",Phase 2,11/4/2024,"The FDA cleared the Phase 2 trial, noted on November 4, 2024.",0.0,150.32293,94.2406,0.127,0.123,0.1265,-0.032002731,-0.003944778,-0.013507634,-0.042018015,1.07839,0.02152,0.6143,2366,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1
ATOS,Z-Endoxifen - (Karisma),"Mammographic breast density (MBD), breast cancerÂ ",Phase 2,11/4/2024,"Phase 2 data reported that the relative significant density change was -19.3 percent and -26.5 percent for the 1 and 2 mg arms, respectively, using the placebo arm as a reference. No significant diffe",129.0,177.31796,57.5519,1.42,1.41,1.62,-0.007067167,0.131769278,-0.013507634,-0.042018015,10.37847,0.11019,0.95434,2367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUTS,Revita - (REVITALIZE-1),Type 2 DiabetesÂ ,Phase 1,11/4/2024,"Phase 1 data showed that a single Revita procedure led to sustained, clinically meaningful weight loss in the majority of patients with T2D, noted November 4, 2024.",50.0,122.69367,102.7788,2.84,2.56,2.51,-0.103796794,-0.123521299,-0.013507634,-0.042018015,3.95964,0.13667,1.06111,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPCR,GSBR-1290 -(ACCESS and ACCESS II ),"Type 2 Diabetes, obesityÂ ",Phase 2a,11/4/2024,"Poster presented at Obesity week reported a 6.8% placebo-adjusted weight loss at 60 and 120 mg, respectively, with QD dosing at 12 weeks, noted November 4, 2024.",57.0,2272.98971,85.5317,41.14,39.74,38.7,-0.034622647,-0.061141284,-0.013507634,-0.042018015,18.88962,0.05536,32.76778,2369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUTS,Rejuva (RJVA-001),Obesity and type 2 diabetes (T2D)Â ,Preclinical,11/5/2024,"Preclinical study 13-week follow-up represents the longest data to-date demonstrating durable efficacy of RJVA-001 on weight and blood sugar in the diet-induced obesity (DIO) mouse model, noted Novemb",50.0,115.02531,103.057,2.56,2.4,2.43,-0.064538521,-0.052116001,-0.031937654,-0.012917618,3.95964,0.13667,1.41871,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCUS,Domvanalimab + zimberelimab vs. zimberelimab vs. chemotherapy - (ARC-10),Non Small Cell Lung Cancer (NSCLC)Â ,Phase 3,11/5/2024,"Phase 3 data presented reported results from Part 1 of its ARC-10 study, showing that treatment led to greater PFS, overall survival, and objective response rates compared to zimberelimab alone or che",107.0,1397.92655,56.0577,15.56,15.29,16.77,-0.017504499,0.074888057,-0.031937654,-0.012917618,6.93216,0.15679,8.21104,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXTC,LNCB74,B7-H4 expressing cancersÂ ,Preclinical,11/5/2024,Preclinical data presented at SITC demonstrated strong anti-tumor activity in multiple CDX and PDX tumor models. A single dose of 3 mg/kg resulted in durable tumor regression in multiple tumor models,2.0,36.64835,64.6132,15.72001,15.72001,18.48001,0.0,0.161755184,-0.031937654,-0.012917618,0.26371,0.03547,0.00704,2372,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
RYTM,Setmelanotide - (DAYBREAK),Variants in one of 31 additional genes with MC4R pathway relevanceÂ ,Phase 2,11/5/2024,"Phase 2 trial showed that patients with acquired hypothalamic obesity who were on therapy for more than one year achieved a mean overall percent reduction in fat mass of 29.6%, versus a reduction in l",66.0,3455.78912,49.0453,52.99,56.25,64.06,0.059702825,0.189716928,-0.031937654,-0.012917618,13.77088,0.12492,49.56126,2373,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1
JNJ,CAPLYTA (Lumateperone) 42mg - (Study 304),Prevention of relapse in schizophreniaÂ ,Phase 3,11/5/2024,"Phase 3 study demonstrated a statistically significant (p=0.0002) longer time to relapse in schizophrenia patients treated with lumateperone compared to placebo, noted November 5, 2024.",0.0,381247.0976,15.5711,158.24,158.35,152.64,0.000694905,-0.03603066,-0.031937654,-0.012917618,0.77501,0.00373,1036.72917,2374,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1
SANA,SC291 - (ARDENT),"Solid tumors, B-cell lymphomas and leukemiasÂ ",Phase 1,11/5/2024,"Sana is halting enrollment and further internal investment in the Phase 1 ARDENT trial. It is actively seeking a licensing partner to support advancement, noted November 2024.",237.0,754.15952,79.4633,3.76,3.39,2.84,-0.103589036,-0.280614905,-0.031937654,-0.012917618,14.9594,0.04651,12.38173,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NXTC,NC410 in combination w/ pembrolizumab - (LAIR-2),Solid TumorsÂ ,Phase 1/2,11/6/2024,"Phase 1/2 data presented at SITC reported a disease control rates were 86% and 47% for the 200 mg and 100 mg NC410 doses, respectively, noted November 6, 2024.",2.0,36.50847,63.7025,15.72001,15.66001,16.92001,-0.003824094,0.073562522,-0.023475026,0.006080864,0.26371,0.03547,0.04892,2376,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1
HCM,HMPL-523 - (ESLIM-01),Primary immune thrombocytopenia (ITP)Â ,Phase 3,11/6/2024,"Phase 3 data presented at ESMO Asia with an overall response was achieved by 81%, noted November 6, 2024.",174.0,2427.18405,50.1253,2.86,2.84,2.68,-0.007017573,-0.06500483,-0.023475026,0.006080864,0.0,0.00119,0.38506,2377,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1
TNGX,TNG462 with daraxonrasib or zoldonrasib,Solid TumorsÂ ,Phase 1/2,11/6/2024,"Phase 1/2 data demonstrated durable clinical activity across multiple tumor types, noted November 6, 2024.",111.0,348.03373,96.7372,5.18,3.24,3.56,-0.469231726,-0.375044511,-0.023475026,0.006080864,8.28978,0.11029,48.38103,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNGX,TNG908,MTAP-deleted tumorsÂ ,Phase 1/2,11/6/2024,"TNG908 enrollment being stopped to fully resource TNG462 and TNG456, noted November 6, 2024.",111.0,348.03373,96.7372,5.18,3.24,3.56,-0.469231726,-0.375044511,-0.023475026,0.006080864,8.28978,0.11029,48.38103,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCC,CFT8919,Non-Small Cell Lung Cancer (NSCLC)Â ,Phase 1,11/6/2024,"Phase 1 dosing commenced, noted November 6, 2024.",71.0,421.41609,80.5495,6.09,5.97,5.13,-0.019901154,-0.171542423,-0.023475026,0.006080864,9.42186,0.05108,5.7369,2380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IONS,ION582 - (REVEAL),Angelman SyndromeÂ ,Phase 3,11/6/2024,"Phase 2 EoP2 discussion with FDA went well, including alignment on Phase 3 design, noted November 6, 2024.",159.0,6164.31008,39.3024,38.8,39.04,37.78,0.006166515,-0.026640385,-0.023475026,0.006080864,6.2508,0.00759,67.48127,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VINC,OQY-3258 (ESG401),Unresectable recurrent or metastatic triple-negative breast cancerÂ ,Phase 3,11/6/2024,"Phase 3 garnered Breakthrough Designation from China's National Medical Products Administration (NMPA) on November 6, 2024.",5.0,10.09805,105.0904,6.92,6.54,6.48,-0.056478604,-0.065695259,-0.023475026,0.006080864,2.71133,0.02415,0.13967,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVAX,CpG 1018 adjuvant with rF1V vaccine - (DoD Trial),Recombinant plague vaccineÂ ,Phase 2,11/7/2024,"Based on the results from a randomized, active-controlled Phase 2 clinical trial of the two-dose plague vaccine adjuvanted with CpG 1018, Dynavax has submitted a proposal to the DoD regarding addition",117.0,1580.08382,33.351,12.29,12.02,13.39,-0.022213994,0.085722236,-0.016842911,0.054978739,12.97771,0.00047,26.68119,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOWL,WTX-330,Solid tumorsÂ ,Phase 1,11/7/2024,"Phase 1 data presented at SITC revealed the clinical potential of the tumor-activated IL-12 prodrug WTX-330, with favorable tolerability profile and encouraging efficacy signal, noted November 7, 2024",45.0,99.82146,114.9551,2.44,2.24,1.93,-0.085522173,-0.234478036,-0.016842911,0.054978739,1.74132,2e-05,1.88764,2384,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,1
INDP,Decoy-20 - (INDP-D101),Advanced/metastatic solid tumorsÂ ,Phase 1,11/7/2024,"Phase 1 data from SITC reported that confirmed that Decoy20 quickly disappeared from the bloodstream after administration, supporting the Company's ""pulse"" approach, noted November 7, 2024.",1.0,12.13427,97.9041,32.47999,33.31999,31.49999,0.02553331,-0.030636979,-0.016842911,0.054978739,0.30333,0.09814,0.03139,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INKT,AGENT-797,Solid TumorsÂ ,Preclinical,11/7/2024,"Preclinical data presented at SITC reported durable disease control in majority of heavily pretreated patients, noted November 7, 2024.",4.0,29.06957,55.2893,7.323,7.352,7.5,0.003952305,0.02388294,-0.016842911,0.054978739,0.16526,0.00506,0.02951,2386,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
IOBT,IO102-IO103 in combination with pembrolizumab - (IOB-022),Non-small cell lung cancer (NSCLC)Â ,Phase 2,11/7/2024,"Phase 2 data presented at SITC reported an overall response rate of 55% unconfirmed/48% confirmed, disease control rate of 81%, and approximately 50% of patients without disease progression at 12 mont",65.0,81.03352,113.6823,1.16,1.23,0.89,0.058594164,-0.264953821,-0.016842911,0.054978739,0.42053,0.07535,0.23723,2387,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1
BOLT,BDC-4182,"gastric/gastroesophageal junction cancer, pancreatic cancerÂ ",Preclinical,11/7/2024,"Preclinical data from SITC reported that treatment demonstrated anti-tumor activity in a wide range of tumor models and elicits immunological memory, noted November 7, 2024.",1.0,24.92189,73.8091,12.952,13.026,12.448,0.005697144,-0.039690249,-0.016842911,0.054978739,0.31216,0.00437,0.04275,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLT,Trastuzumab imbotolimod (BDC-1001) with Opdivo,"HER2-Expressing Solid Tumors, gastric cancer, including gastroesophageal junction cancerÂ ",Phase 1,11/7/2024,"Phase 1 data reported pharmacodynamic changes were observed in HER2 IHC3+ and HER2 IHC2+, with both the greatest increase and statistical significance in patients with HER2 IHC 3+ tumors, noted Novemb",1.0,24.92189,73.8091,12.952,13.026,12.448,0.005697144,-0.039690249,-0.016842911,0.054978739,0.31216,0.00437,0.04275,2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLO,ALLO-316 - (TRAVERSE),Clear cell renal cell carcinoma (ccRCC)Â ,Phase 1,11/7/2024,"Phase 1 update presented at SITC reported an Overall Response Rate of 50% and Confirmed Response Rate of 33% in Patients with CD70 Tumor Proportion Score (TPS) of Greater than 50%, noted November 7, 2",221.0,668.85397,82.1433,3.22,3.19,2.46,-0.009360443,-0.26922001,-0.016842911,0.054978739,18.75238,0.06465,8.02628,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLLS,ALLO-316 - (TRAVERSE),Clear cell renal cell carcinoma (ccRCC)Â ,Phase 1,11/7/2024,"Phase 1 update presented at SITC reported an Overall Response Rate of 50% and Confirmed Response Rate of 33% in Patients with CD70 Tumor Proportion Score (TPS) of Greater than 50%, noted November 7, 2",72.0,121.46094,48.4651,1.77,1.75,1.91,-0.011363759,0.076123695,-0.016842911,0.054978739,0.0,0.0,0.12991,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NKTR,NKTR-255,Locally advanced non-small cell lung cancer (NSCLC)Â ,Phase 2,11/7/2024,Phase 2 data reported at SITC demonstrated statistically significant superiority of the eight-week absolute lymphocyte count with NKTR-255 post chemoradiation and in combination with durvalumab versus,19.0,252.18887,73.3585,20.84999,20.54999,17.54999,-0.014493014,-0.172300089,-0.016842911,0.054978739,3.27964,0.08952,2.55556,2392,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
PALI,PALI-2108,Moderate-to-severe ulcerative colitis (UC)Â ,Phase 1,11/7/2024,"Phase 1 clinical study commenced, noted November 7, 2024.",9.0,3.0086,67.464,2.55,2.54,2.62,-0.003929278,0.027080959,-0.016842911,0.054978739,1.4077,0.07293,0.11516,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NKTX,NKX019,Non-Hodgkin lymphoma (NHL)Â ,Phase 1,11/7/2024,"No further NKX019 development in lymphoma planned, noted November 7, 2024.",71.0,230.75983,78.2158,3.35,3.27,2.7,-0.024170361,-0.215708573,-0.016842911,0.054978739,14.76544,0.04234,1.94662,2394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOLN,MP0317,Solid TumorsÂ ,Preclinical,11/7/2024,"Preclnical PoC data presented at SITC supports the potential of CD3 Switch-DARPin platform to activate and boost T cells in the presence of tumor targets only, November 7, 2024.",40.0,191.68809,91.8199,5.54,5.2,4.85,-0.063335875,-0.133015796,-0.016842911,0.054978739,0.0,0.03184,0.08763,2395,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
AVIR,Bemnifosbuvir (AT-527) - (SUNRISE-3),COVID-19Â ,Phase 3,11/7/2024,"Phase 3 trial did not meet primary endpoint, noted November 7, 2024.",79.0,290.55292,48.2548,3.58,3.44,3.31,-0.039891329,-0.078414611,-0.016842911,0.054978739,3.11325,0.13189,0.97043,2396,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,-1
IMNN,IMNN-001 - (OVATION 2),Ovarian cancerÂ ,Phase 2,11/8/2024,"Phase 2 data presented at SITC reported a 35% improvement in overall survival and 25% improvement in progression-free survival versus standard-of-care alone, noted November 8, 2024.",2.0,11.59909,206.3528,10.71521,10.43347,9.39913,-0.02664532,-0.131047096,-0.005035355,0.114887029,2.32795,0.02656,0.23232,2397,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1
MURA,Nemvaleukin (ALKS 4230) - (ARTISTRY-3),Solid TumorsÂ ,Phase 1/2,11/8/2024,"Phase 1/2 microenvironment pharmacodynamic data shared at SITC demonstrated tumor-site-specific pharmacodynamic activity and immune activation, noted November 8, 2024.",17.0,59.97373,43.0133,3.38,3.52,3.45,0.04058528,0.020498522,-0.005035355,0.114887029,2.30539,0.00594,0.34225,2398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALKS,Nemvaleukin (ALKS 4230) - (ARTISTRY-3),Solid TumorsÂ ,Phase 1/2,11/8/2024,"Phase 1/2 microenvironment pharmacodynamic data shared at SITC demonstrated tumor-site-specific pharmacodynamic activity and immune activation, noted November 8, 2024.",165.0,4669.62038,32.8276,28.97,28.86,28.19,-0.003804258,-0.027293507,-0.005035355,0.114887029,9.77951,0.05223,53.02026,2399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ELTX,ELI-002 - (AMPLIFY-7P),mKRAS-driven cancersÂ ,Phase 1a,11/8/2024,"Phase 1a data presented at SITC reported that the highest three quartiles of T cell responders have not yet reached mDFS, whereas the lowest quartile achieved a mDFS of 3.1 months, noted November 8, 2",16.0,54.66141,109.5539,4.61,5.08,5.48,0.097083405,0.172877244,-0.005035355,0.114887029,0.37098,0.0141,0.0629,2400,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
AMGN,TEZSPIRE (tezepelumab-ekko),Chronic Rhinosinusitis with Nasal Polyps (CRwNP)Â ,Phase 3,11/8/2024,"Phase 3 data reported a statistically significant and clinically meaningful reduction in nasal polyp size and reduced nasal congestion compared to placebo, noted November 8, 2024.",538.0,174848.6441,20.1769,321.91,325.28,283.61,0.010414347,-0.126671948,-0.005035355,0.114887029,1.74354,0.03195,643.45133,2401,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
